,Unnamed: 0,id,created_at,text,categories,Policy,Republican candidates,Polls,Attacking media,Democratic candidates,Attacking women (excluding Clinton),Kasich,Bush,Cruz,Rubio,Clinton,is_retweet,exclamation_count
340,340,6.475938586966753e+17,2015-09-26 02:09:42,An updated POLL tracker (with all polls thru the weekend) reveals I maintained a double digit lead at… https://t.co/FGxhzluIJA,"Polls, Rubio",False,False,True,False,False,False,False,False,False,True,False,False,0
341,341,6.475065166821007e+17,2015-09-25 20:22:38,RT @sethweathers: New Poll: @realDonaldTrump maintains huge lead (31%) in Georgia! #Trump2016 https://t.co/Jnam4uvKvA,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,1
342,342,6.474836020584817e+17,2015-09-25 18:51:35,"Dishonest @politico just called to say that none of the polls including Fox, NBC, CNN, Zogby, &amp; Morning Consult matter. Serious haters.","Attacking media, Polls",False,False,True,True,False,False,False,False,False,False,False,False,0
343,343,6.472580734516593e+17,2015-09-25 03:55:24,".@megynkelly, the @FoxNews   poll said very plainly I came in second in the debate. All others, Time, Drudge, Slate etc. said I came in 1st.",Polls,False,False,True,False,False,False,False,False,False,False,False,False,0
344,344,6.471664898800845e+17,2015-09-24 21:51:29,"Wow, a really nice lead in New Hampshire--- an increase since my last poll! http://t.co/Cr0OOd5Loi","Polls, Rubio",False,False,True,False,False,False,False,False,False,True,False,False,1
345,345,6.470864280867758e+17,2015-09-24 16:33:21,Bloomberg: Trump leads GOP field https://t.co/kWqWeRzIkl,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
346,346,6.47084014516478e+17,2015-09-24 16:23:45,New Bloomberg Poll: Trump Leads Big http://t.co/Eu0rMDbUPW,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
347,347,6.467036450530877e+17,2015-09-23 15:12:18,"Headline reads"" Rubio passes Bush in Florida poll"" -- Unfair, because Trump destroys them both! Trump 31.5%, Rubio 19.2%, Bush 11.3%","Polls, Rubio, Bush",False,False,True,False,False,False,False,True,False,True,False,False,1
348,348,6.46322732481835e+17,2015-09-22 13:58:42,"Morning Consult poll: ""Trump Leads""  http://t.co/61LFN0pfSw","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
349,349,6.463079342349312e+17,2015-09-22 12:59:53,"2016 Republican Primary Morning Consult Poll was just released. TRUMP 32, CARSON 12, BUSH 11, FIORINA 6, RUBIO 5, CRUZ 5. Taken after debate","Polls, Bush, Rubio, Cruz",False,False,True,False,False,False,False,True,True,True,False,False,0
350,350,6.461494270240031e+17,2015-09-22 02:30:02,"""@seleti00: @realDonaldTrump @FoxNews They attack you more then CNN or MSNBC combined. Just a bunch of old Bush appointee Rhinos.""","Attacking media, Republican candidates, Bush",False,True,False,True,False,False,False,True,False,False,False,False,0
351,351,6.461241994388849e+17,2015-09-22 00:49:48,.@oreillyfactor was very negative to me in refusing to to post the great polls that came out today including NBC. @FoxNews not good for me!,"Attacking media, Polls",False,False,True,True,False,False,False,False,False,False,False,False,1
352,352,6.46117841066967e+17,2015-09-22 00:24:32,"""@alivelutheran: @TODAYshow touts CNN polls instead of their own!! Of course, the NBC one shows him much higher. Trump corrects them!","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,3
353,353,6.460775079266509e+17,2015-09-21 21:44:16,Via HuffPost Pollster #1 http://t.co/IXCbCtDUIp,Polls,False,False,True,False,False,False,False,False,False,False,False,False,0
354,354,6.460266940134031e+17,2015-09-21 18:22:21,"""@JudgeMoroz  Zogby is respected in the business of polling ~ the media is attempting to silence the message @realDonaldTrump""","Polls, Attacking media, Trump",False,False,True,True,False,False,False,False,False,False,False,False,0
355,355,6.459944305546322e+17,2015-09-21 16:14:08,Has the media picked up the new Zogby poll that was just put out? I doubt it! http://t.co/YAZyKwVxNJ,Polls,False,False,True,False,False,False,False,False,False,False,False,False,1
356,356,6.459605513157345e+17,2015-09-21 13:59:31,"New Zogby poll— highly respected— but the media won’t report it because it gives me an even bigger lead!
   
  http://t.co/YAZyKwVxNJ","Polls, Attacking media",False,False,True,True,False,False,False,False,False,False,False,False,1
357,357,6.459404821121229e+17,2015-09-21 12:39:46,"""@alivelutheran: @TODAYshow touts CNN polls instead of their own!! Of course, the NBC one shows him much higher. Trump corrects them!","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,3
358,358,6.459379638771712e+17,2015-09-21 12:29:46,"""@MNTwisterChaser: Thanks @SavannahGuthrie and @NBCNews for showing us how lopsided you are! Use your own poll! #trainwreck #Trump2016","Attacking media, Trump,",False,False,False,True,False,False,False,False,False,False,False,False,2
359,359,6.459375783954555e+17,2015-09-21 12:28:14,The @TODAYshow refused to use their just in poll numbers where I have a massive lead but instead used @CNN numbers where my lead is smaller.,Polls,False,False,True,False,False,False,False,False,False,False,False,False,0
360,360,6.457635909816115e+17,2015-09-21 00:56:52,"I am attracting the biggest crowds, by far, and the best poll numbers, also by far.   Much of the media is totally dishonest. So sad!","Polls, Attacking media",False,False,True,True,False,False,False,False,False,False,False,False,1
361,361,6.457623217558077e+17,2015-09-21 00:51:49,"I have been leading big in all  polls, with two more today, @nbc and @CNN. The NBC poll is more than double next,  at 29%. Fiorina has 11%.","Polls, Fiorina",False,False,True,False,False,False,False,False,False,False,False,False,0
362,362,6.455875800591237e+17,2015-09-20 13:17:28,"I will be on @meetthepress at 10:30. @nbc will be releasing their new poll numbers. Based on the debate results, I should do well-who knows?","Polls, Rubio",False,False,True,False,False,False,False,False,False,True,False,False,0
363,363,6.453628723321078e+17,2015-09-19 22:24:33,"RT @DanScavino: Check out the latest Morning Consult poll, released 9/17/2015. @realDonaldTrump remains #1 at 36%. #Trump2016 http://t.co/r…","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
364,364,6.449329263549276e+17,2015-09-18 17:56:06,"Wow, great post-debate poll: ""Trump Increases Lead"" via Breitbart  http://t.co/B3yJk2lJ8I","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
365,365,6.445610434029445e+17,2015-09-17 17:18:22,"Every poll done on debate last night, from Drudge to Newsmax to Time Magazine, had me winning in a landslide. #MakeAmericaGreatAgain!","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,1
366,366,6.443568821744763e+17,2015-09-17 03:47:06,#CNNDebate Winning the @drudge_report poll- http://t.co/fokcASBVuN,"Polls, ",False,False,True,False,False,False,False,False,False,False,False,False,0
367,367,6.438468883876495e+17,2015-09-15 18:00:34,The polls are really looking good—#1 everywhere despite all lobbyist &amp; special interest $ being spent against me. I’m turning down millions.,"Polls, Republican candidates",False,True,True,False,False,False,False,False,False,False,False,False,0
368,368,6.430569223089398e+17,2015-09-13 13:41:32,"Why is someone like George Pataki, who did a terrible job as Governor of N.Y. and registers ZERO in the polls, allowed on the debate stage?","Policy, Polls, Pataki",True,False,True,False,False,False,False,False,False,False,False,False,0
369,369,6.427902625326121e+17,2015-09-12 20:01:55,"Too many people on stage for debate. @RandPaul at 11th, with 2% in @RealClearNews, shouldn't be allowed to participate.","Polls, Rand Paul",False,False,True,False,False,False,False,False,False,False,False,False,0
370,370,6.425576786785772e+17,2015-09-12 04:37:43,"""@GinHay: Trump's polls are going to skyrocket after appearance on @jimmyfallon tonight. The young people are going to love him!""","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,1
371,371,6.423247541883986e+17,2015-09-11 13:12:09,"Oh wow, lightweight Governor @BobbyJindal, who is registered at less than 1 percent in the polls, just mocked my hair. So original!","Attacking media, Polls, Jindal",False,False,True,True,False,False,False,False,False,False,False,False,1
372,372,6.423190122490962e+17,2015-09-11 12:49:20,Very good news—the new Quinnipiac poll just came out—I am #1 in Iowa.,Polls,False,False,True,False,False,False,False,False,False,False,False,False,0
373,373,6.420829788610314e+17,2015-09-10 21:11:26,.... I only respond to people that register more than 1% in the polls. I never thought he had a chance and I’ve been proven right.,Polls,False,False,True,False,False,False,False,False,False,False,False,False,0
374,374,6.413605264469565e+17,2015-09-08 21:20:40,A great honor to receive polling numbers like these. Record setting African American (25%) &amp; Hispanic numbers (31%). http://t.co/p7d6RJeMTZ,"Polls, Clinton",False,False,True,False,False,False,False,False,False,False,True,False,0
375,375,6.404868041399542e+17,2015-09-06 11:28:48,"""@PressTV: Poll: Trump beats Clinton head-to-head matchup http://t.co/ZRndXNN67K http://t.co/bkzQolegeo""  Thank you!","Polls, Democratic candidates, Clinton",False,False,True,False,True,False,False,False,False,False,True,False,1
376,376,6.404855281152778e+17,2015-09-06 11:23:44,"If the presidential election were held today, according to this @surveyusa poll, Donald Trump would defeat any Dem: http://t.co/wmfHKnNSWm""","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
377,377,6.398428840370258e+17,2015-09-04 16:50:05,"Daily Caller: Trump Surpasses Field, Flirts With 40 Percent in Alabama Poll http://t.co/LzG5M8SmYC","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
378,378,6.392575539149947e+17,2015-09-03 02:04:12,".@brithume, I am in first place by a lot in all polls, tied for first place with Ben Carson in one Iowa poll. I thought you knew this-thanks","Polls, Cruz",False,False,True,False,False,False,False,False,True,False,False,False,0
379,379,6.391799259420918e+17,2015-09-02 20:55:44,Tracking 149 polls from 29 pollsters nationwide/HuffPost Pollster #GOP http://t.co/slsvuxcEhF,"Polls, Republican candidates",False,True,True,False,False,False,False,False,False,False,False,False,0
380,380,6.391795752018002e+17,2015-09-02 20:54:20,2016 GOP Nomination Polls have me as #1 as seen on @SpecialReport with @BretBaier. http://t.co/iZZg1N8Mwu,"Polls, Cruz",False,False,True,False,False,False,False,False,True,False,False,False,0
381,381,6.390211083023565e+17,2015-09-02 10:24:39,Will be interviewed on @GMA this morning at 7:00. Thanks for the GREAT poll results!,"Polls, ",False,False,True,False,False,False,False,False,False,False,False,False,1
382,382,6.388889180673434e+17,2015-09-02 01:39:22,"""@RoniSeale: BIG LEADS FOR THE PEOPLE'S POTUS #2016GOPNOMINATION #TRUMP2016 #MAKEAMERICAGREATAGAI  http://t.co/it7papSmwv""   Great!","Policy, Republican candidates, Trump",True,True,False,False,False,False,False,False,False,False,False,False,1
383,383,6.388878278712443e+17,2015-09-02 01:35:02,"Every Poll has me winning BIG.If you listen to dopey Karl Rove, a Trump hater, on @oreillyfactor, you would think I'm doing poorly. @FoxNews","Polls, Attacking media",False,False,True,True,False,False,False,False,False,False,False,False,0
384,384,6.387422419898204e+17,2015-09-01 15:56:32,Yet another weak hit by a candidate with a failing campaign. Will Jeb sink as low in the polls as the others who have gone after me?,"Attacking media, Polls, Bush",False,False,True,True,False,False,False,True,False,False,False,False,0
385,385,6.386473940207575e+17,2015-09-01 09:39:38,The just released Public Policy Polling (PPP - national result) is the best yet. MAKE AMERICA GREAT AGAIN!,Polls,False,False,True,False,False,False,False,False,False,False,False,False,1
386,386,6.385331148647916e+17,2015-09-01 02:05:32,Just out - new PPP NATIONAL POLL has me in first place by a wide margin at 29%. I wonder why only @FoxNews has not reported this? Too bad!,"Polls, Attacking media",False,False,True,True,False,False,False,False,False,False,False,False,1
387,387,6.382984774417326e+17,2015-08-31 10:33:10,"Leading in the Bloomberg Iowa poll. Also, my favorability numbers went up at a record, almost unheard of, clip. Thank you Iowa!",Polls,False,False,True,False,False,False,False,False,False,False,False,False,1
388,388,6.382971609923584e+17,2015-08-31 10:27:56,Loved being with my many friends in Tennessee. The crowd and enthusiasm was fantastic. I won the straw poll big!,"Polls, Rubio",False,False,True,False,False,False,False,False,False,True,False,False,1
389,389,6.378296308593459e+17,2015-08-30 03:30:08,"""@teapartynews: Trump Wins Tea Party Group's 'Nashville Straw Poll' - Newsmax http://t.co/tGJEeapJga""  GREAT, THANK YOU!","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,1
390,390,6.377816581633925e+17,2015-08-30 00:19:31,"Via @BreitbartNews ""TRUMP WINS NASHVILLE GRASSROOTS STRAW POLL WITH 52 PERCENT""- http://t.co/kmNU8IkI5Q","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
391,391,6.375985181238682e+17,2015-08-29 12:11:47,"""@joehos18: BOOM - Univision Reluctantly Reports Donald Trump Leading With Latino Republicans.... http://t.co/MmsebE0LPP via @thelastrefuge2","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
392,392,6.373203630478213e+17,2015-08-28 17:46:30,RT @_HankRearden: Trump breaks 40% in OAN / Gravis Marketing scientific poll. Leads closest competitor by 27%. @DanScavino #Trump2016 http:…,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
393,393,6.372715520656998e+17,2015-08-28 14:32:32,Via CNN: Trump now leads in odds to win GOP nomination http://t.co/6ExyTO6BpJ,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
394,394,6.36397e+17,2015-08-26 04:38:46,"Will be interviewed on the @TODAYshow this morning at 7:00. Talking about politics, polls and whatever. Enjoy!","Policy, Polls",True,False,True,False,False,False,False,False,False,False,False,False,1
395,395,6.362687065706004e+17,2015-08-25 20:07:35,"Heading to Iowa to a packed house. Just released polls, all first place, are amazing. Thank you!",Polls,False,False,True,False,False,False,False,False,False,False,False,False,1
396,396,6.361984253153976e+17,2015-08-25 15:28:19,"RT @DanScavino: Breaking #News! Public Policy Polling, New Hampshire! @realDonaldTrump skyrockets🚀to 35%! #Trump2016 #SilentMajority http:/…","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,3
397,397,6.361743082645504e+17,2015-08-25 13:52:29,Another good poll result in the great state of SC. Trump at 30%. Carson at 15% and Bush at 9%.  http://t.co/FjQfdCrfdT,"Polls, Bush",False,False,True,False,False,False,False,True,False,False,False,False,0
398,398,6.361736790937477e+17,2015-08-25 13:49:59,Congrats @LindseyGrahamSC. You just got 4 points in your home state of SC—far better than zero nationally. You’re only 26 pts behind me.,"Polls, Lindsey Graham",False,False,True,False,False,False,False,False,False,False,False,False,0
399,399,6.361585073189437e+17,2015-08-25 12:49:42,".@GovernorPataki did a terrible job as Governor of New York. If he ran again, he would have lost in a landslide. He and Graham ZERO in polls","Attacking media, Polls, Pataki",False,False,True,True,False,False,False,False,False,False,False,False,0
400,400,6.354064573080576e+17,2015-08-23 11:01:19,"New Reuters Poll just came out and has me at 32%, highest number yet.The silent majority is back and we will MAKE AMERICA GREAT AGAIN!","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,1
401,401,6.34818865457963e+17,2015-08-21 20:06:26,Dow dives more than 500 points - down 9% from high. Be careful!,"Polls, ",False,False,True,False,False,False,False,False,False,False,False,False,1
402,402,6.341889840973373e+17,2015-08-20 02:23:31,Another great poll result! Thank you! http://t.co/loMirPFLIZ,"Polls, ",False,False,True,False,False,False,False,False,False,False,False,False,2
403,403,6.337452315826545e+17,2015-08-18 21:00:12,"""@aduanebrown New CNN/ORC poll: @realdonaldtrump #1 w/ 24% -- favorability rating on the rise while Jeb's declines. 60% among women!!""","Polls, Republican candidates, Trump, Bush",False,True,True,False,False,False,False,True,False,False,False,False,2
404,404,6.337433941629051e+17,2015-08-18 20:52:54,"""@ktumulty Polls indicate that a Trump presidency is now inevitable. #August""",Polls,False,False,True,False,False,False,False,False,False,False,False,False,0
405,405,6.336483092032799e+17,2015-08-18 14:35:04,"RT @Morning_Joe: Poll: @realDonaldTrump, @JebBush @RealBenCarson at the top
http://t.co/kYCuOdO00Z http://t.co/IpiFPtNByS","Polls, Bush",False,False,True,False,False,False,False,True,False,False,False,True,0
406,406,6.334178645700977e+17,2015-08-17 23:19:21,"RT @DanScavino: 2016 GOP Primary
HP tracking 139 polls | 28 pollsters. 
#1 Trump 24.1%
#2 Bush 10.7% 
#3 Carson 8.6%
#4 Rubio 6.8% http://t…","Polls, Republican candidates, Trump, Bush, Rubio",False,True,True,False,False,False,False,True,False,True,False,True,0
407,407,6.333825458167235e+17,2015-08-17 20:59:01,"RT @DanScavino: CNN Poll • Most Likely to Change Washington, DC. @realDonaldTrump 44%, Ben Carson 9%, Ted Cruz 8%, Carly Fiorina 7%. http:/…","Polls, Republican candidates, Trump, Carson, Cruz, Fiorina",False,True,True,False,False,False,False,False,True,False,False,True,0
408,408,6.33299285971501e+17,2015-08-17 15:28:10,The polls have been really amazing--we are all tired of incompetent politicians and bad deals! http://t.co/wZiNNsvZx2,"Polls, ",False,False,True,False,False,False,False,False,False,False,False,False,1
409,409,6.329922910918369e+17,2015-08-16 19:08:17,RT @DanScavino: 2016 GOP Nominee National Polls via Fox News released today. @realDonaldTrump #1 at 25% with #2 at 12% &amp; #3 at 10%. http://…,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
410,410,6.329506442996941e+17,2015-08-16 16:22:47,RT @MichaelCohen212: #fox national poll...@realDonaldTrump #Trump2016 leads by double digits. Let's bring #inspiration back to #MakeAmerica…,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
411,411,6.322375960689418e+17,2015-08-14 17:09:23,RT @DanScavino: Great poll #news from #Alabama!! @realDonaldTrump #1 • with a lead 2x's higher than #2 Jeb Bush. #Trump2016🇺🇸 http://t.co/e…,"Polls, Bush",False,False,True,False,False,False,False,True,False,False,False,True,2
412,412,6.318291243577344e+17,2015-08-13 14:06:16,RT @CNNPolitics: CNN/ORC Poll: @realDonaldTrump tops in Iowa http://t.co/VjguyZpLkq http://t.co/ir05392LrW,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
413,413,6.318157851665408e+17,2015-08-13 13:13:16,"RT @_Mastersof: @DanScavino @realDonaldTrump @TPM 
Echelon poll says Trump has 3x the support of rivals.
Trump: 29%
Carson: 10%
Fiorina/Rub…","Polls, Trump, Carson, Fiorina",False,False,True,False,False,False,False,False,False,False,False,True,0
414,414,6.315946796210586e+17,2015-08-12 22:34:40,"RT @DanScavino: #IOWA CNN/ORC Poll
@realDonaldTrump
Overall #1 @22% 
Economy #1 @ 37%
Immigration #1 @ 35%
Terrorism #1 @ 21% &amp; more! http:…","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,1
415,415,6.315572579400499e+17,2015-08-12 20:05:58,"RT @jeffzeleny: Our new @CNN Iowa poll shows @realDonaldTrump at 22%, followed by Carson 14%, Walker 9% and Bush is at 5%. #iacaucus","Polls, Bush",False,False,True,False,False,False,False,True,False,False,False,True,0
416,416,6.311544781677855e+17,2015-08-11 17:25:28,"RT @DanScavino: #IPSOS Poll Conducted for #Reuters. 
#GOP Debate &amp; 2016 Ballots 08/10/2015.
#MakeAmericaGreatAgain #Trump2016 http://t.co/u…","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
417,417,6.308173461569167e+17,2015-08-10 19:05:50,RT @CNBCnow: Donald Trump maintains support of 24% of Republican voters in new online Reuters/IPSOS poll with 6.7% margin of error; Bush tr…,"Polls, Bush",False,False,True,False,False,False,False,True,False,False,False,True,0
418,418,6.298578772394435e+17,2015-08-08 03:33:14,"""@katygolf: @Maxinerunner: Newsmax poll http://t.co/eA3gvLBri8 @realDonaldTrump: 65% @marklevinshow @RWSurferGirl"" @krauthammer  APOLOGIZE!","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,1
419,419,6.298550682469622e+17,2015-08-08 03:22:05,"""@katygolf: @Maxinerunner: Newsmax poll http://t.co/eA3gvLBri8 @realDonaldTrump: 65% @marklevinshow @RWSurferGirl""  Another debate win!","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,1
420,420,6.296587315261358e+17,2015-08-07 14:21:54,RT @DesignerDeb3: @realDonaldTrump BREAKS RECORDS in poll history--LARGEST share of support Quinnipiac recorded in 2 years http://t.co/Rk1W…,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
421,421,6.296277534244209e+17,2015-08-07 12:18:48,"RT @DanScavino: #GOPDebate Winner!
Drudge 50% (187K) @realDonaldTrump 
TIME 46% (25K) @realDonaldTrump 
FOXSD 49% @realDonaldTrump http://t…","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,1
422,422,6.29581720602452e+17,2015-08-07 09:15:53,"@TIME poll: @realDonaldTrump winner of last night's debate by wide margin.. 45% v.12% @RealBenCarson, 10% @JohnKasich http://t.co/mzR62luvWq","Polls, Kasich, Trump, Carson",False,False,True,False,False,False,True,False,False,False,False,False,0
423,423,6.295777078279496e+17,2015-08-07 08:59:57,"""@Domenclature: TIME POLL: @RealDonaldTrump wins the first #Republicanpresidentialdebate by Wild Margin http://t.co/mzR62luvWq #Politics","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
424,424,6.295648894980014e+17,2015-08-07 08:09:01,"""@Diplomt: @realDonaldTrump is in a greater position w/ 52% to 12% @Drudge_Report even after @MegynKelly &amp; @BretBaier tried to take him out.","Polls, Attacking media, Trump",False,False,True,True,False,False,False,False,False,False,False,False,0
425,425,6.295633350512026e+17,2015-08-07 08:02:50,"""@Diplomtc_Immnty: @realDonaldTrump They tried to take you out &amp; your poll numbers skyrocketed. Voters matter, not @FOXNews moderators.","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
426,426,6.295569668352655e+17,2015-08-07 07:37:32,.@FrankLuntz I won every poll of the debate tonight by massive margins @DRUDGE_REPORT &amp; @TIME  so where did you find that dumb panel.,"Polls, Rubio",False,False,True,False,False,False,False,False,False,True,False,False,0
427,427,6.290939186096865e+17,2015-08-06 00:57:32,"""@HowardJax50:  @FrankLuntz NBC says Trump leads with HS grads or less...doesn't bother saying Trump leads with college grads, too""",Polls,False,False,True,False,False,False,False,False,False,False,False,False,0
428,428,6.290837032061501e+17,2015-08-06 00:16:57,"""@FrankLuntz: Trump is leading with almost every major group of Republican primary voters. http://t.co/fwIZR6XhYP""","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
429,429,6.29035574876328e+17,2015-08-05 21:05:42,"Poll: Trump Leads GOP Field Among Hispanics, Records 34% Favorability  http://t.co/AANybghvCv","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
430,430,6.287351909286175e+17,2015-08-05 01:12:05,"""@Mike_Beacham: Trump Leads, Jeb Slips, Rubio Crashes In WSJ/NBC News Poll http://t.co/ZR3PvOAARe #StraightTalk @SenTedCruz #ccot #tcot #2A""","Polls, Republican candidates, Bush, Rubio, Cruz",False,True,True,False,False,False,False,True,True,True,False,False,0
431,431,6.286626077303521e+17,2015-08-04 20:23:40,RT @DanScavino: New Hampshire poll shows 43% say they feel @realDonaldTrump can BEST handle the #economy. #MakeAmericaGreatAgain🇺🇸 http://t…,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
432,432,6.28605174072918e+17,2015-08-04 16:35:27,RT @JoeNBC: Today we spoke with Donald Trump about his rising leads in the polls and his strategy for Thursday's debate. VIDEO: http://t.co…,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
433,433,6.285472226537677e+17,2015-08-04 12:45:10,RT @BrianCraigShow: #DonaldTrump takes massive lead in WSJ #NBC #poll twice the support of #JebBush http://t.co/5AjJJschQ2 @realDonaldTrump…,"Polls, Republican candidates, Bush",False,True,True,False,False,False,False,True,False,False,False,True,0
434,434,6.285466602857226e+17,2015-08-04 12:42:56,RT @jerome_corsi: TRUMP SURGES - takes double digit lead in GOP presidential race @MichaelCohen212 @realDonaldTrump Jerome Corsi,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
435,435,6.285397460972012e+17,2015-08-04 12:15:27,RT @DanScavino: Good Morning! Real Clear Politics Polling Data Average w/ addition of Bloomberg Poll. @realDonaldTrump #1. #Trump2016 http:…,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,1
436,436,6.283742311564329e+17,2015-08-04 01:17:45,"""@_trump4potus: Trump continues to rise in the polls! The American People are speaking and speaking loudly. #2016election #Trump2016""","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,1
437,437,6.283735707045356e+17,2015-08-04 01:15:08,"""@RoniSeale: @foxandfriends Trump is surging, leading,&amp; breaking EVERY poll because #TrumpIsRight #GoTrump #MakeAmericaGreatAgain #Trump2016","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
438,438,6.283725415314227e+17,2015-08-04 01:11:03,"RT @foxandfriends: FOX NEWS POLL: New high for Donald Trump, new low for Hillary Clinton http://t.co/DMnxfZuRM9","Polls, Democratic candidates, Clinton",False,False,True,False,True,False,False,False,False,False,True,True,0
439,439,6.283724476083692e+17,2015-08-04 01:10:40,RT @WSJ: New WSJ/NBC poll finds almost every GOP candidate losing ground except for Donald Trump. http://t.co/cBFhPJn68x,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
440,440,6.283441513109955e+17,2015-08-03 23:18:14,"RT @DanScavino: FOX NEWS POLL RELEASED
#1. @realDonaldTrump • 26%
#2. Jeb Bush • 15%
#3. Scott Walker • 9%
#MakeAmericaGreatAgain🇺🇸 http://…","Polls, Bush",False,False,True,False,False,False,False,True,False,False,False,True,0
441,441,6.28309250205483e+17,2015-08-03 20:59:33,"RT @ThePatriot143: POLL: TRUMP CRUSHES BUSH AND WALKER COMBINED, FAVORABILITY ROCKETS TO 52% http://t.co/S1kaXfZEKQ http://t.co/z80x4UN1FJ","Polls, Bush",False,False,True,False,False,False,False,True,False,False,False,True,0
442,442,6.282684084093256e+17,2015-08-03 18:17:15,New Poll Shows Donald Trump Blowing Everyone Else Out of the Water. http://t.co/sAVTGaswcl,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
443,443,6.282554604670771e+17,2015-08-03 17:25:48,RT @JonScottFNC: .@realDonaldTrump Surges in NBC News/WSJ Poll;GOP hopefuls to take center stage this week-Who makes top 10?@KarlRove http:…,"Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
444,444,6.282249390411366e+17,2015-08-03 15:24:31,"RT @foxandfriends: Days before the first Republican Presidential debate, @realDonaldTrump surges to the lead among other GOP contenders htt…","Policy, Polls, Trump",True,False,True,False,False,False,False,False,False,False,False,True,0
445,445,6.28115657431892e+17,2015-08-03 08:10:17,"""@FoxNews: .@ericbolling: ""Polls show [@realDonaldTrump would] be the GOP nominee if the vote was held today."" http://t.co/OOtx0Rqwjs""","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,False,0
446,446,6.280446259625124e+17,2015-08-03 03:28:01,"""@CoachZachCooper:  Congratulations on leading the polls currently and for acquiring the Center Stage Position In The Upcoming Debates!""","Polls, Bush",False,False,True,False,False,False,False,True,False,False,False,False,1
447,447,6.275269141698068e+17,2015-08-01 17:10:49,"RT @FoxNews: .@ericbolling: ""Polls show [@realDonaldTrump would] be the GOP nominee if the vote was held today."" http://t.co/eXMnTvrtWD","Polls, Trump",False,False,True,False,False,False,False,False,False,False,False,True,0
